name,email,region,products,profileUrl
Farma Klokočov,,747 47 Vítkov-Vítkov 3,,https://mapafarem.cz/farma/13387373038
Farma Bařice,,767 01 Bařice-Velké Těšany-Kroměříž 1,,https://mapafarem.cz/farma/13387373040
Farma Vlčkov,,763 12 Zádveřice-Raková-Vizovice,,https://mapafarem.cz/farma/13387373041
Kozí farma Vizovice,,763 12 Vizovice,,https://mapafarem.cz/farma/13387373042
Farma Tomšíčkovi,,763 15 Neubuz,,https://mapafarem.cz/farma/13387373043
Borůvková Farma,,763 45 Provodov,,https://mapafarem.cz/farma/13387373046
Krůtí Farma Dušná Lička Mojmír,,756 25 Růžďka-Výdejní místo Růžďka,,https://mapafarem.cz/farma/13387373048
Rodinná farma Tykalovi,,687 61 Vlčnov,,https://mapafarem.cz/farma/13387373049
Prodej ze zemědělské farmy - Farma Kublák Fryčovice,,742 75 Lichnov,,https://mapafarem.cz/farma/13387373050
Kozí farma ZERLINA,,756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1,,https://mapafarem.cz/farma/13387373052
Farmářská prodejna ekofarmy Javorník,,763 33 Štítná nad Vláří-Popov-Štítná nad Vláří,,https://mapafarem.cz/farma/13387373053
Rodinná farma Šobáňovi,,687 61 Vlčnov,,https://mapafarem.cz/farma/13387373054
Ekofarma Sádky,,686 04 Kunovice,,https://mapafarem.cz/farma/13387373055
"Bio-farm indoor, s.r.o.",,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373056
BIO farma Miroslav Horut,,756 61 Rožnov pod Radhoštěm-Rožnov pod Radhoštěm 1,,https://mapafarem.cz/farma/13387373057
Hospůdka na Jurém,,763 11 Zlín-Želechovice nad Dřevnicí,,https://mapafarem.cz/farma/13387373058
Biofarma Březová,,763 15 Březová,,https://mapafarem.cz/farma/13387373059
Z dědiny,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373061
Farmářský Krám s.r.o.,,765 02 Otrokovice-Otrokovice 2,,https://mapafarem.cz/farma/13387373062
Dary kraje,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373064
Sklizeno Zlín,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373066
Z DĚDINY - Regionální potraviny - Louky,,763 02 Zlín-Zlín 4,,https://mapafarem.cz/farma/13387373068
Borůvková farma Postoupky,,767 01 Kroměříž-Kroměříž 1,,https://mapafarem.cz/farma/13387373069
Voňavý svět,,763 12 Vizovice,,https://mapafarem.cz/farma/13387373070
Talašovo Zahradnictví,,763 62 Tlumačov,,https://mapafarem.cz/farma/13387373072
Koření Čaje Zlín,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373073
Prodej ovoce - Pavel Ivánek,,767 01 Kroměříž-Kroměříž 1,,https://mapafarem.cz/farma/13387373074
Potraviny u Libora,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373075
MAKRO Cash & Carry Zlín,,763 02 Zlín-Zlín 4,,https://mapafarem.cz/farma/13387373076
Kaufland,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373077
BISSOLO GABRIELE,,687 53 Suchá Loz,,https://mapafarem.cz/farma/13387373078
Zahrádkářká prodejna Drago,,686 01 Uherské Hradiště-Uherské Hradiště 5,,https://mapafarem.cz/farma/13387373080
"Prodej stromků, s.r.o.",,687 24 Uherský Ostroh,,https://mapafarem.cz/farma/13387373081
Ovocné sady Žlutava,,763 61 Žlutava-Napajedla,,https://mapafarem.cz/farma/13387373082
Jablka ze Záhoří,,753 53 Horní Újezd-Všechovice,,https://mapafarem.cz/farma/13387373083
Zahradnictví - Okrasné Dřeviny Jalubí,,687 05 Jalubí,,https://mapafarem.cz/farma/13387373084
Ovocná Školka - Kubáček Jaroslav,,768 04 Střílky,,https://mapafarem.cz/farma/13387373085
"Ovocná Školka - Arbia, spol. s r.o.",,763 02 Zlín-Zlín 4,,https://mapafarem.cz/farma/13387373086
Eko sady Komňa,,687 71 Komňa,,https://mapafarem.cz/farma/13387373087
Ovocná školka Bojkovice - Radim Pešek,,687 71 Bojkovice,,https://mapafarem.cz/farma/13387373089
Ovocná školka Litenčice,,768 13 Litenčice,,https://mapafarem.cz/farma/13387373091
Občerstvení Na Mlýně,,763 21 Šanov,,https://mapafarem.cz/farma/13387373094
Včelařství ve Zlíně - včelařské potřeby a delikatesy nejen ze včelích produktů,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373095
Včelařství Sedlákovi,,688 01 Uherský Brod-Uherský Brod 1,,https://mapafarem.cz/farma/13387373099
Marcela Šafářová - Včelařské potřeby Ježov,,696 48 Ježov,,https://mapafarem.cz/farma/13387373104
Vinařství Rochůz,,686 05 Uherské Hradiště-Uherské Hradiště 5,,https://mapafarem.cz/farma/13387373110
Vinařství Medek,,686 01 Uherské Hradiště-Uherské Hradiště 1,,https://mapafarem.cz/farma/13387373111
Vinařství Švecovi,,687 06 Velehrad,,https://mapafarem.cz/farma/13387373112
Vinotéka U Pešatů Zlín - PINOT s.r.o.,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373113
VÍNO HRUŠKA - vinotéka Zlín,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373114
Jančura rodinné vinařství,,687 03 Kudlovice,,https://mapafarem.cz/farma/13387373115
"Tomáš Polách - ""Sklípek u Tomáše""",,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373116
"Od Gajdůška - vinařství, vinotéka, eshop",,686 06 Uherské Hradiště-Uherské Hradiště 1,,https://mapafarem.cz/farma/13387373117
"Arcibiskupské zámecké víno Kroměříž, s.r.o.",,767 01 Kroměříž-Kroměříž 1,,https://mapafarem.cz/farma/13387373119
VINAŘSTVÍ TOMÁŠE JURÁKA,,687 38 Nedakonice,,https://mapafarem.cz/farma/13387373122
Vinařství Škarecký,,696 42 Vracov,,https://mapafarem.cz/farma/13387373123
Tomáš Petratur Vinařství & Vinařský dům PETRATUR,,696 71 Blatnice pod Svatým Antonínkem,,https://mapafarem.cz/farma/13387373124
Vinařství Čajka,,686 05 Uherské Hradiště-Uherské Hradiště 5,,https://mapafarem.cz/farma/13387373125
Winehood,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373126
Vinotéka U Archy Zlín,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373127
Vinařství Tománkovi,,687 09 Boršice,,https://mapafarem.cz/farma/13387373128
Masozluky,,763 21 Rudimov,,https://mapafarem.cz/farma/13387373129
Řeznictví Zbořil,,765 02 Otrokovice-Otrokovice 2,,https://mapafarem.cz/farma/13387373131
Řeznictví Sanytrák,,763 23 Horní Lhota,,https://mapafarem.cz/farma/13387373132
Řeznictví U Hrušků,,756 31 Liptál,,https://mapafarem.cz/farma/13387373135
Venison cz s.r.o,,768 52 Míškovice-Míškovice u Holešova,,https://mapafarem.cz/farma/13387373136
Řeznictví-uzenářství Rostislav Matula,,765 02 Otrokovice-Otrokovice 2,,https://mapafarem.cz/farma/13387373137
MIKROAGRA Pavla Šťastná,,763 64 Spytihněv,,https://mapafarem.cz/farma/13387373140
Obchodní dům Zlín,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373141
Farma Severka,,756 14 Valašská Senice,,https://mapafarem.cz/farma/13387373142
Kozojedský dvůr s.r.o.,,768 13 Nítkovice,,https://mapafarem.cz/farma/13387373143
FARMA MENŠÍK,,739 13 Kunčice pod Ondřejníkem,,https://mapafarem.cz/farma/13387373145
"Azylová farma Jarikhanda, z.s.",,763 45 Březůvky,,https://mapafarem.cz/farma/13387373148
Ke Kořenům,,760 01 Zlín-Zlín 1,,https://mapafarem.cz/farma/13387373149
Genkia – Vaše bylinková síla,,742 45 Fulnek-Fulnek 1,,https://mapafarem.cz/farma/13387373150
Alpakadabra,,769 01 Rymice-Holešov,,https://mapafarem.cz/farma/13387373153
Petr Weidenthaler Biozelenina,,687 06 Velehrad,,https://mapafarem.cz/farma/13387373154
Farma Duběnka,,720 00 Ostrava-Hrabová,,https://mapafarem.cz/farma/13387373155
"Roman Siwek - Rodinná farma v Horní Suché, prodej obilí, služby, zámečnické práce.",,735 35 Horní Suchá,,https://mapafarem.cz/farma/13387373156
"Farma Luční dvůr | Pěstování obilovin, olejnin, brambor, cibule a další zeleniny, nabídka mléčných produktů | Bartošovice",,742 54 Bartošovice,,https://mapafarem.cz/farma/13387373157
Česká Krůta - Farma Rychvald - Podniková prodejna masa a uzenin,,735 32 Rychvald,,https://mapafarem.cz/farma/13387373158
Mlékomat Farma Herot,,739 11 Pržno,,https://mapafarem.cz/farma/13387373159
Statek U Veverků,,747 19 Bohuslavice-Bohuslavice u Hlučína,,https://mapafarem.cz/farma/13387373160
U nás z farmy,,700 30 Ostrava-Ostrava-jih,,https://mapafarem.cz/farma/13387373161
Rodinná zemědělská farma,,739 14 Ostravice,,https://mapafarem.cz/farma/13387373163
Farma Kondziolka,,735 72 Petrovice u Karviné,,https://mapafarem.cz/farma/13387373164
"RenoFarma Beskyd, a.s.",,739 41 Palkovice,,https://mapafarem.cz/farma/13387373165
Valaška - produkty z farmy,,739 01 Baška,,https://mapafarem.cz/farma/13387373166
Renata Vajdová - farma Magdalena,,747 91 Štítina,,https://mapafarem.cz/farma/13387373167
Farma Milíkov,,739 81 Milíkov,,https://mapafarem.cz/farma/13387373169
Farma na dosah,,738 01 Frýdek-Místek-Frýdek-Místek 1,,https://mapafarem.cz/farma/13387373170
"EkoFarma Domaslavice - Motička Karel, Přemysl",,739 51 Horní Domaslavice-Dobrá,,https://mapafarem.cz/farma/13387373171
Ekofarma Šelongovi,,742 43 Pustějov,,https://mapafarem.cz/farma/13387373172
Ekofarma Valaška,,739 15 Staré Hamry,,https://mapafarem.cz/farma/13387373174
Mlékomat + Zelomat Nižní Lhoty,,739 51 Nižní Lhoty-Dobrá,,https://mapafarem.cz/farma/13387373175
Eko Farma Karlovice,,793 23 Karlovice,,https://mapafarem.cz/farma/13387373177
Farmářská prodejna,,736 01 Havířov-Havířov 1,,https://mapafarem.cz/farma/13387373181
Obchůdek V Zátiší,,736 01 Havířov-Havířov 1,,https://mapafarem.cz/farma/13387373182
Ovoce a zelenina Ostrava-Hrabová,,720 00 Ostrava-Hrabová,,https://mapafarem.cz/farma/13387373184
Ovocná Školka Bruzovice,,739 36 Bruzovice,,https://mapafarem.cz/farma/13387373185
ZAHRADNICTVÍ HAVLINA,,715 00 Ostrava-Michálkovice,,https://mapafarem.cz/farma/13387373188
Pepinogold.cz,,739 41 Palkovice,,https://mapafarem.cz/farma/13387373189
Tadeáš Koch - Farma Stonava,,735 34 Stonava,,https://mapafarem.cz/farma/13387373190
Farma Grim s.r.o.,,749 01 Vítkov-Vítkov 1,,https://mapafarem.cz/farma/13387373192
Rodinné včelařství Klinkovští,,700 30 Ostrava-jih-Hrabůvka,,https://mapafarem.cz/farma/13387373193
APIS - včelařské družstvo,,709 00 Ostrava-Mariánské Hory a Hulváky,,https://mapafarem.cz/farma/13387373195
Včelařství Vrbinčík,,742 82 Jistebník,,https://mapafarem.cz/farma/13387373196
Včelařství Pavlosek,,735 32 Rychvald,,https://mapafarem.cz/farma/13387373197
Včelařská farma Holasovice,,747 74 Holasovice,,https://mapafarem.cz/farma/13387373198
Vinařství Ambrož,,711 00 Slezská Ostrava-Koblov,,https://mapafarem.cz/farma/13387373208
Vinný sklep U Mostu,,702 00 Ostrava-Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373210
Vinotéka Ševčík Ostrava - Hrabůvka,,700 30 Ostrava-jih-Hrabůvka,,https://mapafarem.cz/farma/13387373211
VÍNO HRUŠKA - vinotéka Ostrava,,709 00 Ostrava-Mariánské Hory a Hulváky,,https://mapafarem.cz/farma/13387373212
MEZI/VÍNY - vinotéka a winebar,,708 00 Ostrava-Poruba,,https://mapafarem.cz/farma/13387373213
Vinotéka Ševčík Poruba,,708 00 Ostrava-Poruba,,https://mapafarem.cz/farma/13387373215
Vinný sklep u sládků,,717 00 Ostrava-Radvanice a Bartovice,,https://mapafarem.cz/farma/13387373216
VIIINO | e-shop & vinotéka,,702 00 Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373217
Vinotéka BO VINO,,709 00 Ostrava-Mariánské Hory a Hulváky,,https://mapafarem.cz/farma/13387373220
Ostrawina sklad/prodejna- Centrum,,702 00 Ostrava-Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373222
HokusPokus winebar&tapas,,702 00 Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373223
Prodej vína v Zelí,,739 42 Frýdek-Místek-Frýdek-Místek 8,,https://mapafarem.cz/farma/13387373226
Řeznictví Patrik,,742 82 Jistebník,,https://mapafarem.cz/farma/13387373227
"Řeznictví Janus, s.r.o. OSTRAVA ! ! !",,725 29 Ostrava-Petřkovice,,https://mapafarem.cz/farma/13387373228
Řeznictví Jiří Dedek - OSTRAVA,,708 00 Ostrava-Poruba,,https://mapafarem.cz/farma/13387373230
Krůta Svinov,,526/32 Ostrava-Svinov,,https://mapafarem.cz/farma/13387373231
Řeznictví A Uzenářství - Lubomír Hluchý,,74743 Větřkovice u Vítkova,,https://mapafarem.cz/farma/13387373234
Masové Delikatesy Biesek,,748 01 Hlučín,,https://mapafarem.cz/farma/13387373235
Zemědělská farma Jan Hořák,,793 42 Rýmařov-Janovice u Rýmařova,,https://mapafarem.cz/farma/13387373236
Farmářské trhy Futurum,,702 00 Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373237
Kuří Rynek,,702 00 Moravská Ostrava a Přívoz,,https://mapafarem.cz/farma/13387373239
Bleší trhy Opava,,746 01 Opava-Opava 1,,https://mapafarem.cz/farma/13387373240
"NETIS, a.s., pobočka Dolní Lutyně",,735 53 Dolní Lutyně,,https://mapafarem.cz/farma/13387373241
Domeček u oveček - agroturistika,,735 42 Těrlicko,,https://mapafarem.cz/farma/13387373242
Zemědělská usedlost Bludička,,741 01 Nový Jičín-Nový Jičín 1,,https://mapafarem.cz/farma/13387373243
Farma Verunka,,739 59 Střítež,,https://mapafarem.cz/farma/13387373244
Řeznictví U Kubalů,,Česká republika,,https://mapafarem.cz/farma/13387373245
Řeznictví U Kusáků s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373246
"Maso, Uzeniny - Chvapil Stanislav",,Česká republika,,https://mapafarem.cz/farma/13387373247
Dobré řeznictví (Pavel Provazník),,Praha,,https://mapafarem.cz/farma/13387373248
Bylanské uzeniny - Bylany,,Česká republika,,https://mapafarem.cz/farma/13387373249
Maneo,,Česká republika,,https://mapafarem.cz/farma/13387373250
Kulturistika.com,,Česká republika,,https://mapafarem.cz/farma/13387373251
Mléčný automat a Minimlékárna pod Řípem,,Česká republika,,https://mapafarem.cz/farma/13387373252
Krušnohorské uzeniny Lom,,Česká republika,,https://mapafarem.cz/farma/13387373253
Masna Planá,,Česká republika,,https://mapafarem.cz/farma/13387373254
Řeznictví Masology - Aleš Peterka řezník z Butovic,,Praha,,https://mapafarem.cz/farma/13387373255
Anatolia Meat Market,,Praha,,https://mapafarem.cz/farma/13387373256
Řeznictví U Bobra,,Česká republika,,https://mapafarem.cz/farma/13387373257
MASO-PROFIT s.r.o.,,Praha,,https://mapafarem.cz/farma/13387373258
Dvůr Seletice,,Česká republika,,https://mapafarem.cz/farma/13387373259
Řeznictví Moudrý a syn,,Česká republika,,https://mapafarem.cz/farma/13387373260
Maso- Závod Hovorany,,Česká republika,,https://mapafarem.cz/farma/13387373261
Řeznictví a uzenářství Vladimír Goldšmíd,,Česká republika,,https://mapafarem.cz/farma/13387373262
Zlatá kráva,,Česká republika,,https://mapafarem.cz/farma/13387373263
Vladislav Gruszka - řeznictví - uzenářství,,Česká republika,,https://mapafarem.cz/farma/13387373264
MASO-UZENINY LEŠETICKÝ s.r.o.,,Praha,,https://mapafarem.cz/farma/13387373265
"Řeznictví a Uzenářství U Motyčků, s.r.o.",,Česká republika,,https://mapafarem.cz/farma/13387373266
Farma Lichkovský Dvůr,,Česká republika,,https://mapafarem.cz/farma/13387373267
Prodejna Biokošíky,,Česká republika,,https://mapafarem.cz/farma/13387373268
Řeznictví - Šrol Libor,,Česká republika,,https://mapafarem.cz/farma/13387373269
Řeznictví a uzenářství Na Bulánce,,Česká republika,,https://mapafarem.cz/farma/13387373270
Řeznictví a Uzenářství Píša,,Česká republika,,https://mapafarem.cz/farma/13387373271
Řeznictví a uzenářství Jan Černocký,,Česká republika,,https://mapafarem.cz/farma/13387373272
Terrys Steak,,Praha,,https://mapafarem.cz/farma/13387373273
Řeznictví a uzenářství U Stloukalů,,Česká republika,,https://mapafarem.cz/farma/13387373274
BIOLOGICO - specializovaná prodejna s biopotravinami,,Česká republika,,https://mapafarem.cz/farma/13387373275
Maso Uzeniny J. Dusbaba,,Česká republika,,https://mapafarem.cz/farma/13387373276
"Maso, oheň, čoud",,Česká republika,,https://mapafarem.cz/farma/13387373277
Maso Bajko,,Česká republika,,https://mapafarem.cz/farma/13387373278
Řeznictví u Marka a Roberta,,Česká republika,,https://mapafarem.cz/farma/13387373279
Řeznictví Miloš Křeček KK,,Praha,,https://mapafarem.cz/farma/13387373280
Martina Bartoníčková,,Česká republika,,https://mapafarem.cz/farma/13387373281
Česká Vejce Farms s.r.o Třídírna,,Česká republika,,https://mapafarem.cz/farma/13387373282
Bez Obalu Ostrava,,Česká republika,,https://mapafarem.cz/farma/13387373283
Řeznictví uzenářství U Tomášů,,Česká republika,,https://mapafarem.cz/farma/13387373284
Řeznictví Zbůch - U Bejka,,Česká republika,,https://mapafarem.cz/farma/13387373285
Karel Klouček řeznictví a uzenářství s.r.o. Raspenava,,Česká republika,,https://mapafarem.cz/farma/13387373286
Řeznictví-uzenářství Kreisinger,,Česká republika,,https://mapafarem.cz/farma/13387373287
Řeznictví u Radka,,Česká republika,,https://mapafarem.cz/farma/13387373288
Řeznictví U Vincíků,,Česká republika,,https://mapafarem.cz/farma/13387373289
TAMDA FOODS BRNO,,Česká republika,,https://mapafarem.cz/farma/13387373290
Řeznictví Chládek,,Česká republika,,https://mapafarem.cz/farma/13387373291
Jihočeská masna s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373292
"Uzeniny Zajíček, s.r.o.",,Česká republika,,https://mapafarem.cz/farma/13387373293
Tomáš Kappel řeznictví uzenářství,,Česká republika,,https://mapafarem.cz/farma/13387373294
Mlékárna Stříbro s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373295
"Farma pod Lipou, Páchová Pavlína",,Česká republika,,https://mapafarem.cz/farma/13387373296
Bukvic Ladislav - Řeznictví A Uzenářství S.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373297
Jihočeská masna - podniková prodejna,,Česká republika,,https://mapafarem.cz/farma/13387373298
Farma Hole,,Česká republika,,https://mapafarem.cz/farma/13387373299
Farma SOKOL,,Česká republika,,https://mapafarem.cz/farma/13387373300
Řeznictví & Uzenářství Pelikán,,Česká republika,,https://mapafarem.cz/farma/13387373301
Řeznictví a uzenářství - Mareček Zdeněk,,Česká republika,,https://mapafarem.cz/farma/13387373302
"Hollandia Karlovy Vary, s.r.o.",,Česká republika,,https://mapafarem.cz/farma/13387373303
Řeznictvi Miloš Křeček KK,,Praha,,https://mapafarem.cz/farma/13387373304
Prodej drůbeže a krmiv Jiří Gazda,,Česká republika,,https://mapafarem.cz/farma/13387373305
"Řeznictví -Uzenářství ""U Slavíků""",,Česká republika,,https://mapafarem.cz/farma/13387373306
Řeznictví a uzenářství Tesař,,Česká republika,,https://mapafarem.cz/farma/13387373307
Kostelecké uzeniny a.s.,,Česká republika,,https://mapafarem.cz/farma/13387373308
Jiří Ottis - řezník - uzenář,,Česká republika,,https://mapafarem.cz/farma/13387373309
"Moravské maso, spol. s.r.o., Podniková prodejna",,Česká republika,,https://mapafarem.cz/farma/13387373310
Maso Kazda S.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373311
Řeznictví Soukupovi,,Česká republika,,https://mapafarem.cz/farma/13387373312
Kozi Farma Penikov,,Česká republika,,https://mapafarem.cz/farma/13387373313
Řeznictví U Vacků,,Česká republika,,https://mapafarem.cz/farma/13387373314
NOBA Řeznictví & NOBA Zdravíčko,,Česká republika,,https://mapafarem.cz/farma/13387373315
Sýrárna Domašov,,Česká republika,,https://mapafarem.cz/farma/13387373316
Rybárna pod Ještědem,,Česká republika,,https://mapafarem.cz/farma/13387373317
Masna U Klinerů,,Praha,,https://mapafarem.cz/farma/13387373318
Na maso,,Praha,,https://mapafarem.cz/farma/13387373319
Presto Meat Market,,Praha,,https://mapafarem.cz/farma/13387373320
Maso Uzeniny - Svoboda Miloslav,,Praha,,https://mapafarem.cz/farma/13387373321
Řeznictví Stejskal s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373322
BEST BARF Hradec Králové s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373323
Řeznictví a Uzenářství MAŠEK,,Praha,,https://mapafarem.cz/farma/13387373324
Řeznictví U BROŽŮ,,Česká republika,,https://mapafarem.cz/farma/13387373325
K. V. Řeznictví - Vlastimil Kubala,,Česká republika,,https://mapafarem.cz/farma/13387373326
Brazzale Moravia a.s.,,Česká republika,,https://mapafarem.cz/farma/13387373327
Mlékárna Valašské Meziříčí spol. s r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373328
MASS.NA Liberec,,Česká republika,,https://mapafarem.cz/farma/13387373329
"Řeznictví H+H, s.r.o.",,Česká republika,,https://mapafarem.cz/farma/13387373330
Řeznictví Valášek,,Česká republika,,https://mapafarem.cz/farma/13387373331
Řeznictví Prokeš,,Česká republika,,https://mapafarem.cz/farma/13387373332
Řeznictví Karel Doležal,,Česká republika,,https://mapafarem.cz/farma/13387373333
řeznictví dvořák,,Česká republika,,https://mapafarem.cz/farma/13387373334
Prodejní dvůr na 13,,Česká republika,,https://mapafarem.cz/farma/13387373335
Řeznictví Dušičkovi,,Česká republika,,https://mapafarem.cz/farma/13387373336
Vendelín - Pštrosí farma,,Česká republika,,https://mapafarem.cz/farma/13387373337
Řeznictví Švehla Ivan,,Česká republika,,https://mapafarem.cz/farma/13387373338
Drubéžárna - automat na vajíčka,,Česká republika,,https://mapafarem.cz/farma/13387373339
Maso-uzeniny Klán Jiří,,Česká republika,,https://mapafarem.cz/farma/13387373340
zvířecí farma,,Česká republika,,https://mapafarem.cz/farma/13387373341
Nestar International s.r.o.,,Praha,,https://mapafarem.cz/farma/13387373342
Řezník - Uzenář - Kališ Miroslav,,Česká republika,,https://mapafarem.cz/farma/13387373343
U Hovězáků,,Česká republika,,https://mapafarem.cz/farma/13387373344
Řeznictví A Uzenářství U Dvořáků - Dvořák Ladislav,,Česká republika,,https://mapafarem.cz/farma/13387373345
Řeznictví a uzenářství - Karel Unzeitig,,Česká republika,,https://mapafarem.cz/farma/13387373346
Mlékárna Polná spol. s r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373347
"Vema, a. s.",,Česká republika,,https://mapafarem.cz/farma/13387373348
Řeznictví U Švandů,,Česká republika,,https://mapafarem.cz/farma/13387373349
Kryzanova farma,,Česká republika,,https://mapafarem.cz/farma/13387373350
Josef Morávek,,Česká republika,,https://mapafarem.cz/farma/13387373351
Synor,,Česká republika,,https://mapafarem.cz/farma/13387373352
Biio - Gurmánské speciality,,Praha,,https://mapafarem.cz/farma/13387373353
ZEMAN maso-uzeniny,,Česká republika,,https://mapafarem.cz/farma/13387373354
GRAM - bezobalový obchod Olomouc,,Česká republika,,https://mapafarem.cz/farma/13387373355
Farma Břeclav,,Česká republika,,https://mapafarem.cz/farma/13387373356
Farma Konvalinovi,,Česká republika,,https://mapafarem.cz/farma/13387373357
Řeznictví Piteľ Štefan,,Česká republika,,https://mapafarem.cz/farma/13387373358
"Kadlček, s.r.o.",,Česká republika,,https://mapafarem.cz/farma/13387373359
Řeznictví Vilášek,,Česká republika,,https://mapafarem.cz/farma/13387373360
Řeznictví A Uzenářství U Rozkošných,,Česká republika,,https://mapafarem.cz/farma/13387373361
Řeznictví - Uzenářství Stránský,,Česká republika,,https://mapafarem.cz/farma/13387373362
Šťastný Farmář,,Česká republika,,https://mapafarem.cz/farma/13387373363
Maso Uzeniny,,Česká republika,,https://mapafarem.cz/farma/13387373364
Ekomilk s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373365
VEJCOMAT Statek Dvořák,,Česká republika,,https://mapafarem.cz/farma/13387373366
Řeznické Potřeby Dana A Jaromir Chládkovi,,Česká republika,,https://mapafarem.cz/farma/13387373367
Řeznictví A Uzenářství - Josef Klimeš,,Česká republika,,https://mapafarem.cz/farma/13387373368
Řeznictví Pítr,,Česká republika,,https://mapafarem.cz/farma/13387373369
Maso z pastvin s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373370
Agrodružstvo Jevišovice,,Česká republika,,https://mapafarem.cz/farma/13387373371
Řeznictví A Uzenářství Jiří Křesťan,,Česká republika,,https://mapafarem.cz/farma/13387373372
Rodinná sýrárna Jarov,,Česká republika,,https://mapafarem.cz/farma/13387373373
"Řeznictví Chodura - Beskydské uzeniny, a.s.",,Česká republika,,https://mapafarem.cz/farma/13387373374
ŘEZNICTVÍ-LAHŮDKY KRČMA,,Česká republika,,https://mapafarem.cz/farma/13387373375
PROMINENT CZ,,Česká republika,,https://mapafarem.cz/farma/13387373376
Ekofarma Alpská chalupa - Stáj Poluška,,Česká republika,,https://mapafarem.cz/farma/13387373377
Řeznictví Coufalovi,,Česká republika,,https://mapafarem.cz/farma/13387373378
Farma Doupov,,Česká republika,,https://mapafarem.cz/farma/13387373379
Řeznictví Uzenařství Drs,,Česká republika,,https://mapafarem.cz/farma/13387373380
Czernin AGRO s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373381
Prodej čerstvých vajec,,Česká republika,,https://mapafarem.cz/farma/13387373382
Havelka Pavel - Řeznictví,,Česká republika,,https://mapafarem.cz/farma/13387373383
Vajíčkomat Líha - Spokojené kuře z Občova,,Česká republika,,https://mapafarem.cz/farma/13387373384
Miroslav Melcher,,Česká republika,,https://mapafarem.cz/farma/13387373385
MAKOVEC a.s. - Prodejna Zákantí Smržice,,Česká republika,,https://mapafarem.cz/farma/13387373386
Řeznictví FANDA,,Česká republika,,https://mapafarem.cz/farma/13387373387
Řeznictví a uzenářství u Šimáků,,Česká republika,,https://mapafarem.cz/farma/13387373388
Kozí farma Úvalno - Šťastné kozy,,Česká republika,,https://mapafarem.cz/farma/13387373389
Ovčí farma Šonov,,Česká republika,,https://mapafarem.cz/farma/13387373390
Čerstvá drůbež,,Česká republika,,https://mapafarem.cz/farma/13387373391
Maso - Třebovle S.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373392
Rodinná farma Bílkovi s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373393
Agro družstvo Sebranice,,Česká republika,,https://mapafarem.cz/farma/13387373394
ŘEZNICTVÍ SLOUPNICE s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373395
Řeznictví A Uzenářství - Vedral Tomáš,,Česká republika,,https://mapafarem.cz/farma/13387373396
Zdravá výživa Karlovy Vary,,Česká republika,,https://mapafarem.cz/farma/13387373397
BARF LAND,,Česká republika,,https://mapafarem.cz/farma/13387373398
Jezto Market,,Česká republika,,https://mapafarem.cz/farma/13387373399
Řeznictví a uzenářství Oldřich Čejka,,Česká republika,,https://mapafarem.cz/farma/13387373400
"Mgr. Josef Drda, prodej masa a uzenin",,Česká republika,,https://mapafarem.cz/farma/13387373401
Řeznictví Basl Roman,,Česká republika,,https://mapafarem.cz/farma/13387373402
Agra Řisuty s.r.o.,,Česká republika,,https://mapafarem.cz/farma/13387373403
